candidate_rank,evidence_rank,MMSI,VesselName,IMO,CallSign,VesselType,track_intersects_slick,track_distance_to_slick_km,closest_AIS_distance_km,closest_approach_time,hours_before_satellite,speed_at_closest_knots,course_at_closest_deg,points_inside_slick,first_inside_time,last_inside_time,hours_before_first_inside,hours_before_last_inside,median_speed_knots,max_speed_knots,ais_points,first_seen,last_seen,observation_hours,alignment_difference_deg,intersection_score,proximity_score,temporal_score,alignment_score,association_score,association_label
149,105,367008520,MISS ALENE,,WDC3476,31.0,False,34.38850453354491,34.38850453354491,2018-09-25 13:07:55+00:00,10.897374166666664,0.1,331.1,0,,,,,0.1,1.4,226,2018-09-25 12:01:55+00:00,2018-09-25 23:58:55+00:00,11.95,49.764661189907656,0.0,0.0,0.0,4.470593201121371,4.470593201121371,Weak association
150,108,538003693,AMANDA C,IMO9482782,V7SO4,70.0,False,35.71277984571699,35.71277984571699,2018-09-26 00:01:11+00:00,0.0095963888888888,12.9,329.3,0,,,,,13.2,13.7,58,2018-09-25 22:22:00+00:00,2018-09-26 00:01:11+00:00,1.6530555555555555,51.56466118990767,0.0,0.0,0.0,4.27059320112137,4.27059320112137,Weak association
151,125,367008390,MASTER DYLAN,,WDC3472,31.0,False,44.46821451760979,44.46821451760979,2018-09-25 21:47:05+00:00,2.2445963888888887,1.1,148.9,0,,,,,0.0,8.3,505,2018-09-25 12:02:47+00:00,2018-09-26 00:01:15+00:00,11.974444444444444,51.96466118990767,0.0,0.0,0.0,4.226148756676925,4.226148756676925,Weak association
152,149,367732960,LADY KIM T,IMO8885327,WDI7866,30.0,False,46.12396190828503,46.12396190828503,2018-09-25 12:48:08+00:00,11.227096388888889,3.0,73.1,0,,,,,3.0,5.4,428,2018-09-25 12:02:02+00:00,2018-09-26 00:01:10+00:00,11.985555555555557,52.235338810092315,0.0,0.0,0.0,4.1960734655452985,4.1960734655452985,Weak association
153,30,367727490,SEVEN KIDS,,WDI7316,30.0,False,12.805723825357374,12.805723825357374,2018-09-25 22:40:48+00:00,1.349318611111111,2.8,73.4,0,,,,,3.1,8.4,374,2018-09-25 12:02:09+00:00,2018-09-25 23:57:48+00:00,11.9275,52.53533881009233,0.0,0.0,0.0,4.1627401322119635,4.1627401322119635,Weak association
154,109,636015563,GEORGY MASLOV,IMO9610793,D5BN4,80.0,False,36.32719716847604,36.32719716847604,2018-09-25 12:03:05+00:00,11.97792972222222,12.5,147.8,0,,,,,12.0,12.6,59,2018-09-25 12:03:05+00:00,2018-09-25 13:43:45+00:00,1.6777777777777778,53.06466118990767,0.0,0.0,0.0,4.103926534454704,4.103926534454704,Weak association
155,143,366992010,PAPA D,,WDC2371,31.0,False,45.8257983868687,45.8257983868687,2018-09-25 22:56:30+00:00,1.0876519444444444,4.6,254.1,0,,,,,0.8,9.9,456,2018-09-25 12:02:10+00:00,2018-09-26 00:01:20+00:00,11.98611111111111,53.235338810092315,0.0,0.0,0.0,4.084962354434188,4.084962354434188,Weak association
156,123,367002630,TIGER POINT,IMO7309467,WX9273,30.0,False,44.17417170089979,44.17417170089979,2018-09-25 13:42:44+00:00,10.317096388888888,7.0,74.3,0,,,,,5.4,12.7,363,2018-09-25 12:01:54+00:00,2018-09-26 00:01:14+00:00,11.988888888888887,53.43533881009232,0.0,0.0,0.0,4.062740132211965,4.062740132211965,Weak association
157,223,367471840,FAST GIANT,IMO9579949,WDF6212,60.0,False,71.41200732297217,71.57461808748087,2018-09-25 12:58:11+00:00,11.059596388888888,18.6,147.2,0,,,,,19.5,20.1,15,2018-09-25 12:46:41+00:00,2018-09-26 00:00:41+00:00,11.233333333333333,53.66466118990769,0.0,0.0,0.0,4.037259867788034,4.037259867788034,Weak association
158,208,538007088,BILLY JIM,IMO9602411,V7WH7,70.0,False,59.28859107251946,59.28859107251946,2018-09-25 12:02:21+00:00,11.990151944444444,10.9,144.8,0,,,,,10.9,10.9,1,2018-09-25 12:02:21+00:00,2018-09-25 12:02:21+00:00,0.0,56.06466118990767,0.0,0.0,0.0,3.7705932011213705,3.7705932011213705,Weak association
159,82,366982000,WHEELER,IMO7923184,AEQZ,90.0,False,29.744712443050467,29.744712443050467,2018-09-25 14:53:11+00:00,9.142929722222222,0.8,77.0,0,,,,,0.9,9.1,492,2018-09-25 12:02:54+00:00,2018-09-26 00:01:15+00:00,11.9725,56.13533881009232,0.0,0.0,0.0,3.762740132211965,3.762740132211965,Weak association
160,187,367194110,LADY JOANNA,IMO8941315,WCX7284,30.0,False,52.14867791462086,52.14867791462086,2018-09-25 14:12:29+00:00,9.821263055555557,3.5,144.4,0,,,,,3.1,8.5,93,2018-09-25 12:01:58+00:00,2018-09-25 22:47:28+00:00,10.758333333333333,56.46466118990767,0.0,0.0,0.0,3.726148756676925,3.726148756676925,Weak association
161,120,367502750,OCEAN VIEW,IMO8847739,WDF9205,30.0,False,41.15454459191018,41.15454459191018,2018-09-25 12:06:29+00:00,11.921263055555556,0.0,144.2,0,,,,,2.9,6.7,192,2018-09-25 12:06:29+00:00,2018-09-26 00:00:45+00:00,11.904444444444444,56.66466118990769,0.0,0.0,0.0,3.703926534454701,3.703926534454701,Weak association
162,203,367413160,DUSTIN DANOS,IMO8964458,WDE9077,90.0,False,58.136319700505055,58.136319700505055,2018-09-26 00:01:20+00:00,0.0070963888888888,8.8,143.1,0,,,,,9.0,9.5,23,2018-09-25 23:25:20+00:00,2018-09-26 00:01:20+00:00,0.6,57.764661189907685,0.0,0.0,0.0,3.58170431223248,3.58170431223248,Weak association
163,141,368023230,MS.EMILY,IMO999975000,WDJ9153,20.0,False,45.79228994797328,45.79228994797328,2018-09-25 19:05:55+00:00,4.9307075,5.7,79.4,0,,,,,0.0,16.9,496,2018-09-25 12:02:48+00:00,2018-09-26 00:01:17+00:00,11.974722222222224,58.53533881009233,0.0,0.0,0.0,3.4960734655452974,3.4960734655452974,Weak association
164,25,367609140,MISS JEANNETTE B,IMO7739375,WDH3615,30.0,False,10.304748658831976,10.304748658831976,2018-09-25 12:07:13+00:00,11.909040833333332,3.0,141.8,0,,,,,2.9,8.8,231,2018-09-25 12:03:16+00:00,2018-09-25 19:52:10+00:00,7.815,59.06466118990767,0.0,0.0,0.0,3.437259867788037,3.437259867788037,Weak association
165,150,576431000,GLOBAL ORION,IMO9249439,YJVL7,90.0,False,46.16834717597588,46.16834717597588,2018-09-25 22:21:04+00:00,1.6782075,0.3,321.6,0,,,,,0.1,0.8,489,2018-09-25 12:02:54+00:00,2018-09-26 00:01:13+00:00,11.971944444444444,59.264661189907656,0.0,0.0,0.0,3.415037645565816,3.415037645565816,Weak association
166,113,367426920,GREY CUP,IMO9553153,WDF2281,60.0,False,37.86039234380747,37.86039234380747,2018-09-25 19:57:16+00:00,4.074874166666667,21.0,321.1,0,,,,,0.7,22.1,466,2018-09-25 12:23:16+00:00,2018-09-26 00:01:15+00:00,11.633055555555556,59.764661189907656,0.0,0.0,0.0,3.3594820900102604,3.3594820900102604,Weak association
167,162,367154920,MISS LYNDA,,WDD5193,60.0,False,46.65080374209262,46.65080374209262,2018-09-25 21:26:51+00:00,2.581818611111111,0.0,80.7,0,,,,,0.0,0.1,496,2018-09-25 12:02:42+00:00,2018-09-26 00:01:12+00:00,11.975,59.835338810092324,0.0,0.0,0.0,3.3516290211008526,3.3516290211008526,Weak association
168,35,338644000,SOUTHERN QUEST,IMO9222637,WCZ5544,90.0,False,20.3405934097207,20.3405934097207,2018-09-25 14:46:59+00:00,9.246263055555556,0.0,319.0,0,,,,,5.1,13.0,485,2018-09-25 12:02:49+00:00,2018-09-26 00:01:19+00:00,11.975,61.86466118990768,0.0,0.0,0.0,3.1261487566769244,3.1261487566769244,Weak association
169,191,636014006,ENSCO 8505,IMO8770522,A8QU8,90.0,False,53.0938644987606,53.0938644987606,2018-09-25 13:50:50+00:00,10.182096388888889,0.0,138.1,0,,,,,0.0,0.0,227,2018-09-25 12:02:08+00:00,2018-09-26 00:01:08+00:00,11.983333333333333,62.764661189907685,0.0,0.0,0.0,3.026148756676924,3.026148756676924,Weak association
170,225,209587000,HUGIN EXPLORER,IMO9366005,5BEA2,90.0,False,76.40070793042652,76.40070793042652,2018-09-25 13:56:21+00:00,10.090151944444443,0.1,84.6,0,,,,,0.0,7.2,41,2018-09-25 13:56:21+00:00,2018-09-25 16:27:41+00:00,2.522222222222222,63.735338810092315,0.0,0.0,0.0,2.9182956877675204,2.9182956877675204,Weak association
171,29,367680870,LUCKY STAR,IMO9242883,WDI2705,30.0,False,11.458442710931324,11.458442710931324,2018-09-25 12:04:29+00:00,11.954596388888888,2.9,264.7,0,,,,,3.1,9.9,277,2018-09-25 12:04:29+00:00,2018-09-25 23:57:10+00:00,11.878055555555555,63.83533881009231,0.0,0.0,0.0,2.9071845766564097,2.9071845766564097,Weak association
172,142,366693520,BONNIE D,,WCU2309,60.0,False,45.824947402885975,45.824947402885975,2018-09-25 16:27:54+00:00,7.564318611111111,3.2,265.1,0,,,,,0.0,20.5,404,2018-09-25 14:08:43+00:00,2018-09-26 00:01:14+00:00,9.875277777777775,64.23533881009234,0.0,0.0,0.0,2.862740132211962,2.862740132211962,Weak association
173,159,367570970,MISSISSIPPI DELTA,,WDG7800,60.0,False,46.565053431570185,46.565053431570185,2018-09-25 20:41:20+00:00,3.3404297222222223,7.1,316.1,0,,,,,0.4,28.6,510,2018-09-25 12:02:46+00:00,2018-09-26 00:01:14+00:00,11.974444444444444,64.76466118990766,0.0,0.0,0.0,2.803926534454705,2.803926534454705,Weak association
174,134,366986140,GRAND CALLIOU,IMO7201677,WX9284,30.0,False,45.51240214981837,45.51240214981837,2018-09-25 23:50:39+00:00,0.1851519444444444,3.8,85.9,0,,,,,3.5,11.9,133,2018-09-25 20:39:51+00:00,2018-09-26 00:01:01+00:00,3.352777777777778,65.03533881009233,0.0,0.0,0.0,2.773851243323074,2.773851243323074,Weak association
175,176,367703810,DELTA EXPRESS,,WDI4962,60.0,False,48.73912331562996,48.73912331562996,2018-09-25 14:00:00+00:00,10.02931861111111,0.0,266.4,0,,,,,0.0,0.1,19,2018-09-25 13:59:40+00:00,2018-09-25 14:19:30+00:00,0.3305555555555555,65.5353388100923,0.0,0.0,0.0,2.7182956877675224,2.7182956877675224,Weak association
176,179,367132570,LEATHERJACK,IMO8765711,WDH5376,90.0,False,50.40795231228509,50.40795231228509,2018-09-25 14:28:00+00:00,9.562651944444443,0.0,268.1,0,,,,,0.0,0.1,181,2018-09-25 12:07:00+00:00,2018-09-26 00:01:01+00:00,11.900277777777776,67.23533881009234,0.0,0.0,0.0,2.5294067988786284,2.5294067988786284,Weak association
177,33,368003250,PAPA ROD,IMO8941303,WDJ7095,30.0,False,16.337167273047214,16.337167273047214,2018-09-25 13:09:14+00:00,10.875429722222222,3.7,133.4,0,,,,,3.1,8.4,89,2018-09-25 12:05:43+00:00,2018-09-25 15:51:43+00:00,3.7666666666666666,67.46466118990767,0.0,0.0,0.0,2.5039265344547035,2.5039265344547035,Weak association
178,130,367088160,GUSSIE J FLYNN,IMO7534787,WYR2779,30.0,False,44.88093537589417,44.88093537589417,2018-09-25 23:45:32+00:00,0.2704297222222222,6.4,133.1,0,,,,,4.1,11.7,236,2018-09-25 12:02:51+00:00,2018-09-26 00:01:12+00:00,11.9725,67.76466118990768,0.0,0.0,0.0,2.4705932011213685,2.4705932011213685,Weak association
179,222,367635140,AVERY ISLAND,IMO9730311,WDH6152,90.0,False,68.71258114465526,68.7129049792139,2018-09-25 18:43:15+00:00,5.308485277777778,10.5,131.4,0,,,,,10.5,10.7,33,2018-09-25 17:49:15+00:00,2018-09-25 19:30:45+00:00,1.6916666666666669,69.46466118990767,0.0,0.0,0.0,2.281704312232481,2.281704312232481,Weak association
180,46,367667190,EDGAR & BETTY,IMO8885676,WDH9354,30.0,False,26.60610065929782,26.60610065929782,2018-09-25 19:12:59+00:00,4.812929722222222,3.2,90.4,0,,,,,2.8,8.4,158,2018-09-25 14:49:42+00:00,2018-09-25 23:45:44+00:00,8.93388888888889,69.53533881009233,0.0,0.0,0.0,2.273851243323075,2.273851243323075,Weak association
181,193,367373010,WD 143 SHELL RIG,,WDE5894,10.0,False,53.345858804594016,53.345858804594016,2018-09-25 16:07:45+00:00,7.900151944444444,0.0,271.0,0,,,,,0.0,0.1,461,2018-09-25 12:02:48+00:00,2018-09-26 00:01:38+00:00,11.980555555555556,70.13533881009232,0.0,0.0,0.0,2.207184576656409,2.207184576656409,Weak association
182,189,367342020,LUCKY I,,WDE3639,30.0,False,52.70390124311809,52.70390124311809,2018-09-26 00:00:40+00:00,0.0182074999999999,2.6,129.4,0,,,,,0.0,6.8,264,2018-09-25 12:03:07+00:00,2018-09-26 00:00:40+00:00,11.959166666666668,71.46466118990767,0.0,0.0,0.0,2.0594820900102584,2.0594820900102584,Weak association
183,197,367730190,BIG P,IMO9837080,WDI7593,60.0,False,54.76256690075922,54.76256690075922,2018-09-25 21:19:46+00:00,2.699874166666667,22.3,309.4,0,,,,,3.0500000000000003,22.7,108,2018-09-25 16:58:23+00:00,2018-09-25 22:14:35+00:00,5.27,71.4646611899077,0.0,0.0,0.0,2.0594820900102553,2.0594820900102553,Weak association
184,129,338236561,SHAMAN,IMO0000000,DEZNUTZ,37.0,False,44.73386517450278,44.73386517450278,2018-09-25 21:19:50+00:00,2.698763055555556,46.9,92.5,0,,,,,1.0,46.9,165,2018-09-25 12:01:47+00:00,2018-09-25 23:43:03+00:00,11.687777777777775,71.63533881009232,0.0,0.0,0.0,2.0405179099897417,2.0405179099897417,Weak association
185,41,366849480,MISSISSIPPI,IMO8938552,WDA7993,30.0,False,25.09215257188979,25.09215257188979,2018-09-25 13:47:12+00:00,10.242651944444445,3.7,128.0,0,,,,,2.9,7.2,365,2018-09-25 12:03:11+00:00,2018-09-26 00:01:12+00:00,11.966944444444444,72.86466118990768,0.0,0.0,0.0,1.9039265344547018,1.9039265344547018,Weak association
186,107,367611250,REBEL,IMO8987864,WDH3819,90.0,False,35.408035304778544,35.408035304778544,2018-09-25 12:30:21+00:00,11.523485277777777,1.2,274.5,0,,,,,0.3,9.0,443,2018-09-25 12:06:31+00:00,2018-09-26 00:01:11+00:00,11.911111111111111,73.63533881009232,0.0,0.0,0.0,1.8182956877675194,1.8182956877675194,Weak association
187,117,368005910,MR C,IMO9269386,WDJ7354,60.0,False,40.27880097770253,40.27880097770253,2018-09-25 20:21:39+00:00,3.668485277777778,5.3,306.9,0,,,,,0.4,21.4,424,2018-09-25 12:02:47+00:00,2018-09-26 00:00:05+00:00,11.955,73.9646611899077,0.0,0.0,0.0,1.7817043122324772,1.7817043122324772,Weak association
188,92,366939110,VIRGINIA,,WCW4062,31.0,False,32.9196235403975,32.9196235403975,2018-09-25 23:21:59+00:00,0.6629297222222222,9.2,306.8,0,,,,,8.8,9.5,99,2018-09-25 19:42:39+00:00,2018-09-26 00:01:28+00:00,4.313611111111111,74.06466118990767,0.0,0.0,0.0,1.7705932011213699,1.7705932011213699,Weak association
189,116,367569030,JOHN HARVILL,IMO9269697,WDG7611,90.0,False,39.83988877174715,39.83988877174715,2018-09-25 15:47:42+00:00,8.23431861111111,2.1,275.6,0,,,,,0.5,11.6,472,2018-09-25 12:02:52+00:00,2018-09-26 00:01:13+00:00,11.9725,74.73533881009234,0.0,0.0,0.0,1.6960734655452947,1.6960734655452947,Weak association
190,31,367393940,MISS MY PHUNG,IMO8958538,WDE7494,30.0,False,13.779820652408324,13.779820652408324,2018-09-25 12:02:14+00:00,11.99209638888889,3.1,276.1,0,,,,,3.3,9.8,308,2018-09-25 12:02:14+00:00,2018-09-25 23:58:21+00:00,11.935277777777776,75.23533881009234,0.0,0.0,0.0,1.6405179099897393,1.6405179099897393,Weak association
191,217,367442150,JON CADE,IMO9553165,WDF3627,60.0,False,63.89033842904666,63.89033842904666,2018-09-26 00:01:06+00:00,0.0109852777777777,21.2,125.5,0,,,,,21.2,21.2,2,2018-09-26 00:00:02+00:00,2018-09-26 00:01:06+00:00,0.0177777777777777,75.36466118990768,0.0,0.0,0.0,1.626148756676925,1.626148756676925,Weak association
192,119,368039370,HOS BROWNING,IMO9587398,WDK2829,19.0,False,41.03443312261199,41.03443312261199,2018-09-26 00:01:26+00:00,0.0054297222222222,9.8,97.0,0,,,,,9.7,10.1,63,2018-09-25 22:22:07+00:00,2018-09-26 00:01:26+00:00,1.6552777777777778,76.13533881009232,0.0,0.0,0.0,1.5405179099897426,1.5405179099897426,Weak association
193,202,367108910,MARSH ISLAND,IMO7207839,WYZ3964,30.0,False,57.37364749453123,57.37364749453123,2018-09-25 17:01:12+00:00,7.009318611111111,8.5,124.7,0,,,,,5.7,12.5,395,2018-09-25 12:02:52+00:00,2018-09-25 22:30:31+00:00,10.460833333333332,76.16466118990768,0.0,0.0,0.0,1.5372598677880356,1.5372598677880356,Weak association
194,39,368230000,ODYSSEA GOLD,IMO9558555,WDE8097,90.0,False,24.20716114923587,24.20716114923587,2018-09-25 18:14:36+00:00,5.785985277777778,1.3,97.1,0,,,,,0.3,1.5,155,2018-09-25 12:02:36+00:00,2018-09-25 23:56:37+00:00,11.900277777777776,76.23533881009232,0.0,0.0,0.0,1.529406798878632,1.529406798878632,Weak association
195,114,367658490,MISS GERALINE,IMO8958095,WDH8486,30.0,False,38.72646855268361,38.72646855268361,2018-09-25 21:00:18+00:00,3.024318611111111,2.9,124.0,0,,,,,3.0,5.0,167,2018-09-25 13:15:40+00:00,2018-09-25 23:47:36+00:00,10.532222222222222,76.86466118990768,0.0,0.0,0.0,1.4594820900102579,1.4594820900102579,Weak association
196,195,367516920,HARVEY EXPRESS,IMO9582336,WDG8713,60.0,False,54.3300683332362,54.3300683332362,2018-09-26 00:00:00+00:00,0.0293186111111111,20.8,123.7,0,,,,,20.85,21.1,30,2018-09-25 23:10:48+00:00,2018-09-26 00:00:00+00:00,0.82,77.16466118990768,0.0,0.0,0.0,1.4261487566769249,1.4261487566769249,Weak association
197,137,367582190,LYLA ANGELLE,IMO8973318,WDG8896,60.0,False,45.63653511649406,45.63653511649406,2018-09-25 17:09:19+00:00,6.874040833333333,0.3,278.9,0,,,,,0.0,6.9,490,2018-09-25 12:09:37+00:00,2018-09-26 00:01:19+00:00,11.861666666666666,78.0353388100923,0.0,0.0,0.0,1.329406798878634,1.329406798878634,Weak association
198,80,367005480,CREOLE SHAWNEE,,WDC3301,31.0,False,28.30063667757001,28.30063667757001,2018-09-25 15:17:07+00:00,8.744040833333333,0.0,99.7,0,,,,,0.0,0.0,482,2018-09-25 12:02:48+00:00,2018-09-26 00:01:18+00:00,11.975,78.83533881009232,0.0,0.0,0.0,1.2405179099897423,1.2405179099897423,Weak association
199,132,367088150,MISSISSIPPI SOUND,IMO7534816,WYR2792,30.0,False,45.44026743357705,45.44026743357705,2018-09-25 23:18:04+00:00,0.7282075,4.9,122.0,0,,,,,5.1,13.0,387,2018-09-25 12:02:52+00:00,2018-09-26 00:01:13+00:00,11.9725,78.86466118990768,0.0,0.0,0.0,1.2372598677880353,1.2372598677880353,Weak association
200,111,367128890,MISS ALENA,IMO8855023,WDD3320,30.0,False,37.3447073871516,37.3447073871516,2018-09-25 15:25:47+00:00,8.599596388888889,3.1,121.8,0,,,,,3.5,7.8,85,2018-09-25 12:01:47+00:00,2018-09-25 18:09:25+00:00,6.127222222222223,79.06466118990768,0.0,0.0,0.0,1.215037645565813,1.215037645565813,Weak association
201,224,368000390,LOW LAND 10,,WDJ6806,31.0,False,73.33350835772666,73.33350835772666,2018-09-25 12:02:52+00:00,11.981540833333334,6.7,300.2,0,,,,,6.35,7.1,66,2018-09-25 12:02:52+00:00,2018-09-25 13:31:02+00:00,1.4694444444444446,80.66466118990769,0.0,0.0,0.0,1.037259867788034,1.037259867788034,Weak association
202,147,367088350,GRAND CHENIERE,IMO7742449,WYB6283,30.0,False,46.08082401494902,46.08082401494902,2018-09-26 00:01:22+00:00,0.0065408333333333,11.9,118.8,0,,,,,5.1,12.1,360,2018-09-25 12:02:52+00:00,2018-09-26 00:01:22+00:00,11.975,82.06466118990768,0.0,0.0,0.0,0.8817043122324797,0.8817043122324797,Weak association
203,127,367179790,LADY EVE,IMO8658011,WDD6945,60.0,False,44.63124549541048,44.63124549541048,2018-09-25 15:24:13+00:00,8.625707499999999,21.1,103.1,0,,,,,20.75,24.0,440,2018-09-25 12:02:45+00:00,2018-09-26 00:01:11+00:00,11.973888888888888,82.23533881009232,0.0,0.0,0.0,0.8627401322119654,0.8627401322119654,Weak association
204,215,368185000,DEE WHITE,IMO9127227,WCW4132,31.0,False,62.00918279517902,62.00918279517902,2018-09-26 00:01:02+00:00,0.0120963888888888,13.6,118.6,0,,,,,13.7,14.5,45,2018-09-25 22:48:01+00:00,2018-09-26 00:01:02+00:00,1.2169444444444444,82.26466118990768,0.0,0.0,0.0,0.8594820900102573,0.8594820900102573,Weak association
205,110,367684870,EVENING TIDE,IMO8960244,WDI3089,30.0,False,37.24970227814261,37.24970227814261,2018-09-25 18:54:33+00:00,5.120151944444444,3.0,283.9,0,,,,,3.1,8.0,95,2018-09-25 12:04:39+00:00,2018-09-25 22:02:55+00:00,9.971111111111112,83.0353388100923,0.0,0.0,0.0,0.7738512433230782,0.7738512433230782,Weak association
206,199,311000215,ISLAND PRIDE,IMO9630547,C6BB4,90.0,False,55.52516259725811,55.52516259725811,2018-09-25 20:23:51+00:00,3.631818611111111,0.8,104.2,0,,,,,0.2,12.0,220,2018-09-25 16:47:25+00:00,2018-09-26 00:00:35+00:00,7.219444444444444,83.33533881009232,0.0,0.0,0.0,0.7405179099897419,0.7405179099897419,Weak association
207,167,367007770,LADY JOSIE,,WDC3433,31.0,False,46.77923331394556,46.77923331394556,2018-09-25 17:56:03+00:00,6.095151944444444,0.0,104.5,0,,,,,0.0,0.2,341,2018-09-25 12:02:55+00:00,2018-09-25 20:14:54+00:00,8.199722222222222,83.63533881009232,0.0,0.0,0.0,0.7071845766564089,0.7071845766564089,Weak association
208,40,366813030,CAPT DENNIS,IMO8969719,WDA4780,30.0,False,24.876840825332625,24.876840825332625,2018-09-25 15:49:26+00:00,8.205429722222222,3.9,117.0,0,,,,,3.2,7.3,202,2018-09-25 12:04:07+00:00,2018-09-25 23:59:05+00:00,11.91611111111111,83.86466118990768,0.0,0.0,0.0,0.6817043122324806,0.6817043122324806,Weak association
209,112,367736740,MISS HEATHER,IMO8958100,WDI8254,30.0,False,37.5285461689617,37.5285461689617,2018-09-25 12:59:39+00:00,11.035151944444443,3.1,297.0,0,,,,,3.3,7.7,94,2018-09-25 12:08:40+00:00,2018-09-25 23:20:16+00:00,11.193333333333332,83.86466118990768,0.0,0.0,0.0,0.6817043122324806,0.6817043122324806,Weak association
210,44,367185330,PHUOC THANH MAI III,IMO8941432,WDD7355,30.0,False,25.134053679803344,25.134053679803344,2018-09-25 17:47:39+00:00,6.235151944444444,3.1,285.4,0,,,,,3.2,6.1,184,2018-09-25 12:10:43+00:00,2018-09-25 22:12:48+00:00,10.03472222222222,84.5353388100923,0.0,0.0,0.0,0.607184576656411,0.607184576656411,Weak association
211,101,367580190,FAST DELIVERER,IMO9661003,WDG8695,31.0,False,33.81072013541062,33.81072013541062,2018-09-25 15:44:32+00:00,8.287096388888889,18.7,296.2,0,,,,,19.1,19.8,110,2018-09-25 14:54:50+00:00,2018-09-25 17:23:14+00:00,2.473333333333333,84.66466118990769,0.0,0.0,0.0,0.59281542334359,0.59281542334359,Weak association
212,180,367088290,FROSTY MORN,IMO7048960,WM7971,30.0,False,50.43812425495695,50.43812425495695,2018-09-25 12:03:00+00:00,11.979318611111111,12.2,295.9,0,,,,,0.1,12.4,498,2018-09-25 12:03:00+00:00,2018-09-26 00:01:09+00:00,11.969166666666666,84.9646611899077,0.0,0.0,0.0,0.5594820900102548,0.5594820900102548,Weak association
213,161,367015950,CAPT JACK,,WDC3898,31.0,False,46.605830946163,46.605830946163,2018-09-25 17:53:47+00:00,6.132929722222221,0.0,295.7,0,,,,,0.0,0.1,489,2018-09-25 12:02:38+00:00,2018-09-26 00:01:17+00:00,11.9775,85.16466118990769,0.0,0.0,0.0,0.5372598677880347,0.5372598677880347,Weak association
214,118,367602890,GRAND ISLE,IMO9703746,WDH2957,90.0,False,40.64847516424784,40.64847516424784,2018-09-26 00:00:04+00:00,0.0282075,9.4,286.3,0,,,,,9.3,9.8,61,2018-09-25 20:13:05+00:00,2018-09-26 00:00:04+00:00,3.7830555555555554,85.43533881009233,0.0,0.0,0.0,0.5071845766564076,0.5071845766564076,Weak association
215,87,367726340,LUCKY ANGEL,IMO7050834,WDI7197,30.0,False,31.55058782878393,31.55058782878393,2018-09-25 18:00:19+00:00,6.024040833333333,2.7,115.1,0,,,,,3.1,8.6,328,2018-09-25 12:02:59+00:00,2018-09-26 00:00:28+00:00,11.958055555555555,85.76466118990768,0.0,0.0,0.0,0.4705932011213687,0.4705932011213687,Weak association
216,190,367691280,ROBIN,IMO9732474,WDI3726,90.0,False,52.80855866448192,52.80855866448192,2018-09-25 17:41:56+00:00,6.330429722222222,0.2,115.0,0,,,,,0.2,0.8,465,2018-09-25 12:01:56+00:00,2018-09-26 00:01:16+00:00,11.988888888888887,85.86466118990768,0.0,0.0,0.0,0.4594820900102581,0.4594820900102581,Weak association
217,155,367095420,SIMON JR,IMO8978382,WDI9659,90.0,False,46.33878230171033,46.33878230171033,2018-09-25 12:24:40+00:00,11.6182075,0.0,286.9,0,,,,,0.0,0.1,486,2018-09-25 12:02:41+00:00,2018-09-26 00:01:14+00:00,11.975833333333334,86.0353388100923,0.0,0.0,0.0,0.44051790998974494,0.44051790998974494,Weak association
218,177,577305000,ISLAND PERFORMER,IMO9682045,YJUD5,90.0,False,49.21378353340171,49.21378429397025,2018-09-25 13:12:59+00:00,10.812929722222222,12.8,294.4,0,,,,,12.5,13.0,123,2018-09-25 12:05:29+00:00,2018-09-25 15:23:39+00:00,3.3027777777777776,86.4646611899077,0.0,0.0,0.0,0.39281542334358877,0.39281542334358877,Weak association
219,220,366756780,,,,,False,65.89506429511692,65.89506429511692,2018-09-25 12:02:54+00:00,11.980985277777778,5.6,287.5,0,,,,,6.1,11.9,61,2018-09-25 12:02:54+00:00,2018-09-25 13:23:14+00:00,1.3388888888888888,86.63533881009232,0.0,0.0,0.0,0.3738512433230756,0.3738512433230756,Weak association
220,188,368552000,NORBERT BOUZIGA,IMO9529877,WDF2074,90.0,False,52.25347808651103,52.25347808651103,2018-09-26 00:01:18+00:00,0.0076519444444444,9.4,114.1,0,,,,,9.4,9.7,35,2018-09-25 23:09:18+00:00,2018-09-26 00:01:18+00:00,0.8666666666666667,86.76466118990768,0.0,0.0,0.0,0.3594820900102569,0.3594820900102569,Weak association
221,121,367590480,JENNY JASMINE,IMO8940000,WDG9705,30.0,False,42.18413220782385,42.18413220782385,2018-09-25 14:16:10+00:00,9.759874166666666,3.7,293.8,0,,,,,3.3,8.6,101,2018-09-25 12:07:09+00:00,2018-09-25 23:57:18+00:00,11.835833333333332,87.06466118990767,0.0,0.0,0.0,0.3261487566769261,0.3261487566769261,Weak association
222,83,367666910,CAJUN IV,IMO9732761,WDH9327,60.0,False,29.862250367124204,30.26265100990835,2018-09-25 20:24:19+00:00,3.624040833333333,20.0,113.7,0,,,,,19.7,20.1,32,2018-09-25 18:41:21+00:00,2018-09-25 20:24:19+00:00,1.7161111111111111,87.16466118990768,0.0,0.0,0.0,0.31503764556581326,0.31503764556581326,Weak association
